cruise,station,date,lat,lon,taxon,taxa_id_number,abundance_per_transect,abundance
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Centropages hamatus,7,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Clausocalanus spp.,9,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Oithona spp.,10,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Podon spp.,30,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Evadne spp.,31,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Cyphonautes,35,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Echinoderm larvae,36,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Dictyocysta spp.,134,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Parafavella gigantea,135,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Halosphaera spp.,197,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Harpacticoida Total Traverse,306,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Metridia I-IV,314,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Copepod nauplii,326,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Acartia longiremis,327,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Copepod eggs,347,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Cirripede larvae (Total),350,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Euphausiacea calyptopis,351,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Euphausiacea nauplii,352,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Euphausiacea eggs,353,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Foraminifera (Total),354,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Radiolaria Total,355,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Zoothamnium pelagicum,357,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Centropages spp. (Unidentified),431,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Tintinnopsis spp.,805,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Tintinnopsis spp.,805,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Fusopsis incertae sedis,974,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Acantharia spp,1608,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Radiolaria non-Acantharian,1609,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Paracalanus spp.,1628,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Microsetella spp.,1629,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Codonellopsis spp.,1652,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Appendicularia,10031,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Cirripede nauplii,10535,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Cirripede cypris,10536,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Parafavella spp.,10546,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Salpingella spp.,10550,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Stenosemella spp.,10552,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Fritillaria spp.,10584,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Bivalvia larvae,10590,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Bivalvia larvae,10590,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Pseudocalanus spp. Adult Atlantic,10591,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Tintinnida Total,10671,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Thecosomata (North Atlantic),10673,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Corycaeus spp.,11,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Penilia avirostris,148,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Ischnocalanus,302,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Candacia I-IV,303,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Oncaea spp.,317,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Temora stylifera,322,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Codonella spp.,10540,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Reophax scotti,10576,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Gastropoda (unidentified),10674,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Pseudocalanus spp. adult Total,10742,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Calanus I-IV,1,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Para-Pseudocalanus spp.,3,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Temora longicornis,4,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Acartia spp. (unidentified),5,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Centropages typicus,6,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Centropages hamatus,7,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Clausocalanus spp.,9,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Oithona spp.,10,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Podon spp.,30,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Evadne spp.,31,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Cyphonautes,35,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Echinoderm larvae,36,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Dictyocysta spp.,134,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Parafavella gigantea,135,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Halosphaera spp.,197,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Harpacticoida Total Traverse,306,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Metridia I-IV,314,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Copepod nauplii,326,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Acartia longiremis,327,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Copepod eggs,347,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Cirripede larvae (Total),350,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Euphausiacea calyptopis,351,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Euphausiacea nauplii,352,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Euphausiacea eggs,353,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Foraminifera (Total),354,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Radiolaria Total,355,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Zoothamnium pelagicum,357,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Centropages spp. (Unidentified),431,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Tintinnopsis spp.,805,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Tintinnopsis spp.,805,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Fusopsis incertae sedis,974,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Acantharia spp,1608,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Radiolaria non-Acantharian,1609,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Paracalanus spp.,1628,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Microsetella spp.,1629,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Codonellopsis spp.,1652,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Appendicularia,10031,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Cirripede nauplii,10535,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Cirripede cypris,10536,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Parafavella spp.,10546,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Salpingella spp.,10550,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Stenosemella spp.,10552,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Fritillaria spp.,10584,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Bivalvia larvae,10590,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Bivalvia larvae,10590,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Pseudocalanus spp. Adult Atlantic,10591,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Tintinnida Total,10671,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Thecosomata (North Atlantic),10673,0,0
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Corycaeus spp.,11,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Penilia avirostris,148,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Ischnocalanus,302,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Candacia I-IV,303,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Oncaea spp.,317,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Temora stylifera,322,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Codonella spp.,10540,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Reophax scotti,10576,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Gastropoda (unidentified),10674,NA,NA
457MC,5,2015-03-20T18:24:00Z,43.255,-66.817,Pseudocalanus spp. adult Total,10742,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Calanus I-IV,1,150,5021.6079791342145
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Para-Pseudocalanus spp.,3,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Temora longicornis,4,50,1673.8693263780715
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Acartia spp. (unidentified),5,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Centropages typicus,6,100,3347.738652756143
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Centropages hamatus,7,50,1673.8693263780715
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Clausocalanus spp.,9,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Oithona spp.,10,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Podon spp.,30,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Evadne spp.,31,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Cyphonautes,35,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Echinoderm larvae,36,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Dictyocysta spp.,134,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Parafavella gigantea,135,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Halosphaera spp.,197,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Harpacticoida Total Traverse,306,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Metridia I-IV,314,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Copepod nauplii,326,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Acartia longiremis,327,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Copepod eggs,347,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Cirripede larvae (Total),350,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Euphausiacea calyptopis,351,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Euphausiacea nauplii,352,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Euphausiacea eggs,353,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Foraminifera (Total),354,50,1673.8693263780715
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Radiolaria Total,355,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Zoothamnium pelagicum,357,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Centropages spp. (Unidentified),431,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Tintinnopsis spp.,805,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Tintinnopsis spp.,805,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Fusopsis incertae sedis,974,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Acantharia spp,1608,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Radiolaria non-Acantharian,1609,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Paracalanus spp.,1628,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Microsetella spp.,1629,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Codonellopsis spp.,1652,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Appendicularia,10031,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Cirripede nauplii,10535,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Cirripede cypris,10536,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Parafavella spp.,10546,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Salpingella spp.,10550,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Stenosemella spp.,10552,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Fritillaria spp.,10584,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Bivalvia larvae,10590,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Bivalvia larvae,10590,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Pseudocalanus spp. Adult Atlantic,10591,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Tintinnida Total,10671,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Thecosomata (North Atlantic),10673,0,0
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Corycaeus spp.,11,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Penilia avirostris,148,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Ischnocalanus,302,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Candacia I-IV,303,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Oncaea spp.,317,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Temora stylifera,322,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Codonella spp.,10540,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Reophax scotti,10576,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Gastropoda (unidentified),10674,NA,NA
457MC,7,2015-03-20T19:52:00Z,43.313,-67.267,Pseudocalanus spp. adult Total,10742,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Calanus I-IV,1,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Para-Pseudocalanus spp.,3,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Temora longicornis,4,50,1673.8693263780715
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Acartia spp. (unidentified),5,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Centropages typicus,6,50,1673.8693263780715
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Centropages hamatus,7,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Clausocalanus spp.,9,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Oithona spp.,10,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Podon spp.,30,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Evadne spp.,31,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Cyphonautes,35,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Echinoderm larvae,36,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Dictyocysta spp.,134,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Parafavella gigantea,135,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Halosphaera spp.,197,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Harpacticoida Total Traverse,306,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Metridia I-IV,314,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Copepod nauplii,326,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Acartia longiremis,327,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Copepod eggs,347,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Cirripede larvae (Total),350,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Euphausiacea calyptopis,351,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Euphausiacea nauplii,352,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Euphausiacea eggs,353,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Foraminifera (Total),354,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Radiolaria Total,355,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Zoothamnium pelagicum,357,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Centropages spp. (Unidentified),431,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Tintinnopsis spp.,805,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Tintinnopsis spp.,805,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Fusopsis incertae sedis,974,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Acantharia spp,1608,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Radiolaria non-Acantharian,1609,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Paracalanus spp.,1628,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Microsetella spp.,1629,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Codonellopsis spp.,1652,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Appendicularia,10031,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Cirripede nauplii,10535,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Cirripede cypris,10536,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Parafavella spp.,10546,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Salpingella spp.,10550,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Stenosemella spp.,10552,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Fritillaria spp.,10584,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Bivalvia larvae,10590,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Bivalvia larvae,10590,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Pseudocalanus spp. Adult Atlantic,10591,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Tintinnida Total,10671,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Thecosomata (North Atlantic),10673,0,0
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Corycaeus spp.,11,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Penilia avirostris,148,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Ischnocalanus,302,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Candacia I-IV,303,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Oncaea spp.,317,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Temora stylifera,322,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Codonella spp.,10540,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Reophax scotti,10576,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Gastropoda (unidentified),10674,NA,NA
457MC,9,2015-03-20T21:22:00Z,43.37,-67.718,Pseudocalanus spp. adult Total,10742,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Calanus I-IV,1,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Para-Pseudocalanus spp.,3,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Temora longicornis,4,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Acartia spp. (unidentified),5,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Centropages typicus,6,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Centropages hamatus,7,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Clausocalanus spp.,9,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Oithona spp.,10,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Podon spp.,30,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Evadne spp.,31,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Cyphonautes,35,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Echinoderm larvae,36,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Dictyocysta spp.,134,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Parafavella gigantea,135,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Halosphaera spp.,197,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Harpacticoida Total Traverse,306,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Metridia I-IV,314,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Copepod nauplii,326,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Acartia longiremis,327,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Copepod eggs,347,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Cirripede larvae (Total),350,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Euphausiacea calyptopis,351,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Euphausiacea nauplii,352,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Euphausiacea eggs,353,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Foraminifera (Total),354,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Radiolaria Total,355,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Zoothamnium pelagicum,357,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Centropages spp. (Unidentified),431,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Tintinnopsis spp.,805,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Tintinnopsis spp.,805,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Fusopsis incertae sedis,974,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Acantharia spp,1608,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Radiolaria non-Acantharian,1609,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Paracalanus spp.,1628,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Microsetella spp.,1629,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Codonellopsis spp.,1652,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Appendicularia,10031,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Cirripede nauplii,10535,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Cirripede cypris,10536,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Parafavella spp.,10546,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Salpingella spp.,10550,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Stenosemella spp.,10552,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Fritillaria spp.,10584,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Bivalvia larvae,10590,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Bivalvia larvae,10590,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Pseudocalanus spp. Adult Atlantic,10591,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Tintinnida Total,10671,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Thecosomata (North Atlantic),10673,0,0
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Corycaeus spp.,11,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Penilia avirostris,148,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Ischnocalanus,302,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Candacia I-IV,303,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Oncaea spp.,317,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Temora stylifera,322,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Codonella spp.,10540,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Reophax scotti,10576,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Gastropoda (unidentified),10674,NA,NA
457MC,11,2015-03-20T22:50:00Z,43.425,-68.172,Pseudocalanus spp. adult Total,10742,NA,NA
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Calanus I-IV,1,50,1673.8693263780715
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Para-Pseudocalanus spp.,3,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Temora longicornis,4,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Acartia spp. (unidentified),5,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Centropages typicus,6,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Centropages hamatus,7,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Clausocalanus spp.,9,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Oithona spp.,10,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Podon spp.,30,0,0
457MC,13,2015-03-21T00:20:00Z,43.477,-68.625,Evadne spp.,31,0,0
